order_id,tanggal_pembelian,nama_pelanggan,kota,produk,merek,harga_satuan,jumlah,total_harga,metode_pembayaran,rating,status_pengiriman
ORD01215,2025-05-02,Keisha Lazuardi,kotamobagu,Galaxy S23,samsung,5131304,2,10262608,Kartu Kredit,1,Terkirim
ORD01216,2025-05-20,"Keisha Nuraini, M.Ak",Banjarbaru,iPhone 13,Apple,11425080,3,34275240,COD,3,Dalam Pengiriman
ORD01217,2025-06-04,Tami Nugroho,Cimahi,Vivo V29,Vivo,8682500,1,8682500,E-Wallet,4,Terkirim
ORD01218,2025-07-08,Tomi Rajata,Balikpapan,iPhone 13,Apple,11425080,2,22850160,COD,5,
ORD01219,2025/02/08,Irnanto Sihombing,Lhokseumawe,Galaxy S23,Samsung,5131304,2,10262608,COD,5,Terkirim
,2025/07/04,Luhung Ardianto,kotamobagu,Vivo Y27,vivo,13747665,1,13747665,COD,1,Dalam Pengiriman
ORD01221,06-21-2025,"R.A. Usyi Waluyo, S.Ked",MANADO,Realme C55,REALME,6183710,1,6183710,Transfer Bank,5,Terkirim
ORD01222,2025-07-09,KH. Xanana Nuraini,Palu,Poco X5,Xiaomi,9263873,3,27791619,Kartu Kredit,5,Terkirim
ORD01223,2025-06-04,Dariati Dabukke,tanjungbalai,,realme,1743334,2,3486668,COD,5,Terkirim
ORD01224,2025/03/10,"Ozy Januar, M.TI.",Bontang,Realme C55,Realme,6183710,2,12367420,Transfer Bank,4,Terkirim
ORD01225,,"Ir. Salimah Nababan, S.T.",Binjai,Realme C55,Realme,6183710,1,6183710,E-Wallet,3,Terkirim
ORD01226,05-30-2025,,sawahlunto,Redmi Note 12,xiaomi,15542345,1,15542345,COD,3,Terkirim
ORD01227,2025-03-24,"R. Purwanto Wastuti, S.Gz",Salatiga,Vivo V29,Vivo,8682500,3,26047500,Kartu Kredit,2,Dalam Pengiriman
ORD01228,2025-06-14,"KH. Lukman Hardiansyah, S.Psi",Jambi,,Samsung,15965299,2,31930598,Transfer Bank,3,Terkirim
ORD01229,2025-05-27,"Dr. Bahuwarna Suryono, M.Farm",Blitar,Realme 11 Pro,Realme,1743334,3,5230002,COD,3,Terkirim
ORD01230,2025/05/14,"dr. Ika Usamah, S.H.",blitar,Galaxy A14,samsung,,2,31930598,E-Wallet,4,Terkirim
ORD01231,2025/04/20,Ida Pertiwi,,Poco X5,Xiaomi,500000000,3,27791619,Transfer Bank,4,Terkirim
ORD01232,04-19-2025,Jagaraga Pranowo,MEDAN,Realme 11 Pro,REALME,1743334,3,5230002,Transfer Bank,4,Terkirim
ORD01233,2025-05-05,"KH. Caturangga Santoso, S.Kom",MOJOKERTO,OPPO Reno10,OPPO,16139773,3,48419319,,2,Terkirim
ORD01234,07-24-2025,,JAYAPURA,Galaxy A14,SAMSUNG,15965299,3,47895897,Transfer Bank,5,Terkirim
ORD01235,2025/02/20,Najwa Purnawati,MATARAM,OPPO Reno10,OPPO,16139773,2,32279546,Transfer Bank,5,Dalam Pengiriman
ORD01236,2025-02-15,Bakiono Halim,SUBULUSSALAM,OPPO A57,OPPO,13851031,1,13851031,Transfer Bank,5,Terkirim
ORD01237,2025/04/17,Cakrawangsa Lestari,SOLOK,Galaxy A14,SAMSUNG,15965299,2,31930598,E-Wallet,5,Terkirim
ORD01238,07-23-2025,Cengkir Marpaung,Bukittinggi,Galaxy S23,Samsung,5131304,1,5131304,Transfer Bank,4,Dalam Pengiriman
ORD01239,05-04-2025,"Eluh Mandasari, S.Psi",Kota Administrasi Jakarta Pusat,Vivo Y27,Vivo,13747665,1,13747665,,5,Terkirim
ORD01240,2025-03-31,Galak Prasetya,Tangerang,Galaxy A14,Samsung,15965299,3,47895897,COD,2,Terkirim
,2025/02/06,"Mumpuni Pangestu, S.Psi",bau-bau,Galaxy S23,samsung,5131304,2,10262608,COD,3,Gagal
ORD01242,02-02-2025,"Drs. Paiman Napitupulu, S.IP",Subulussalam,iPhone 14 Pro,Apple,9443827,3,28331481,Transfer Bank,3,Terkirim
ORD01243,2025-01-29,"Pangestu Fujiati, S.Farm",cimahi,Realme 11 Pro,realme,1743334,3,5230002,E-Wallet,3,Terkirim
,01-28-2025,Bakti Megantara,CIREBON,OPPO A57,OPPO,13851031,1,13851031,Transfer Bank,2,Terkirim
ORD01245,04-17-2025,Budi Suryatmi,Pekanbaru,OPPO A57,OPPO,13851031,1,13851031,Transfer Bank,4,Terkirim
ORD01246,02-10-2025,Gina Prasetya,Jambi,Vivo Y27,Vivo,13747665,1,,COD,5,Terkirim
ORD01247,2025-06-04,Hj. Elma Astuti,solok,OPPO A57,oppo,13851031,1,13851031,Kartu Kredit,4,Terkirim
ORD01248,2025-06-02,"R.A. Vera Lestari, M.Ak",DENPASAR,OPPO A57,OPPO,13851031,2,27702062,COD,2,Terkirim
,2025-04-30,Oskar Thamrin,Bandar Lampung,Galaxy S23,Samsung,5131304,2,10262608,COD,5,Terkirim
ORD01250,2025-02-22,Reksa Hidayat,KENDARI,Galaxy A14,SAMSUNG,15965299,2,31930598,COD,4,Terkirim
ORD01251,2025/03/15,"Hj. Ika Andriani, S.Psi",Medan,Galaxy A14,Samsung,1,3,47895897,Transfer Bank,3,Terkirim
ORD01252,06-29-2025,R. Violet Prasetya,Gorontalo,OPPO A57,OPPO,13851031,3,41553093,COD,4,Dalam Pengiriman
ORD01253,2025-02-15,R.A. Paramita Firgantoro,Banjarmasin,Poco X5,Xiaomi,9263873,1,9263873,COD,3,
ORD01254,2025/02/12,Humaira Anggraini,depok,,xiaomi,15542345,1,15542345,Kartu Kredit,3,Terkirim
ORD01255,2025/06/29,Cut Yuliana Irawan,Padang Sidempuan,Vivo Y27,Vivo,99999999,1,13747665,Transfer Bank,5,Terkirim
ORD01256,2025-04-20,Galang Sudiati,Padangpanjang,Realme C55,Realme,6183710,3,18551130,Transfer Bank,3,
ORD01257,2025-02-24,Sari Sitorus,Mojokerto,Poco X5,Xiaomi,9263873,3,27791619,E-Wallet,4,Terkirim
ORD01258,2025-04-21,H. Dimas Natsir,Tidore Kepulauan,OPPO Reno10,OPPO,16139773,,16139773,Transfer Bank,5,Terkirim
ORD01259,2025-07-12,Farah Mangunsong,Solok,Redmi Note 12,Xiaomi,15542345,2,31084690,Transfer Bank,4,Terkirim
ORD01260,06-16-2025,Drs. Rosman Megantara,KOTAMOBAGU,Realme 11 Pro,REALME,1743334,2,3486668,Kartu Kredit,2,Terkirim
,2025-06-28,Kezia Hakim,Tasikmalaya,iPhone 13,Apple,11425080,3,34275240,E-Wallet,2,Terkirim
ORD01262,2025-06-17,Ratna Putra,TANJUNGPINANG,OPPO A57,OPPO,,3,41553093,Transfer Bank,1,Terkirim
ORD01263,2025-07-16,Ajiman Mustofa,Ambon,Vivo V29,Vivo,8682500,3,26047500,Transfer Bank,4,Terkirim
ORD01264,05-23-2025,Cut Paramita Prasetyo,Salatiga,Realme C55,Realme,6183710,1,6183710,Transfer Bank,4,Dalam Pengiriman
ORD01265,03-09-2025,Darmaji Hutagalung,Balikpapan,iPhone 13,Apple,11425080,1,11425080,Transfer Bank,,Terkirim
ORD01266,2025-03-16,Faizah Prasasta,SABANG,OPPO A57,OPPO,,2,27702062,Transfer Bank,5,Terkirim
ORD01267,2025-02-27,Nasim Ramadan,Bandar Lampung,OPPO Reno10,OPPO,16139773,1,16139773,Transfer Bank,4,Dalam Pengiriman
ORD01268,2025-05-31,"Maida Siregar, S.Psi",Denpasar,,OPPO,16139773,2,32279546,E-Wallet,3,Terkirim
ORD01269,06-03-2025,Drs. Narji Handayani,KOTA ADMINISTRASI JAKARTA SELATAN,Galaxy S23,SAMSUNG,5131304,1,5131304,E-Wallet,4,Terkirim
ORD01270,2025-04-09,"R. Anom Namaga, S.IP",banjarbaru,OPPO Reno10,oppo,16139773,1,16139773,COD,4,Terkirim
ORD01271,2025/07/18,Rahayu Maheswara,,OPPO A57,OPPO,13851031,1,13851031,Kartu Kredit,2,Terkirim
ORD01272,2025/01/30,Halima Palastri,Cimahi,OPPO Reno10,OPPO,99999999,2,32279546,COD,,Gagal
ORD01273,02-28-2025,Sarah Putra,JAMBI,Vivo V29,VIVO,8682500,3,26047500,Transfer Bank,5,Terkirim
ORD01274,2025-06-06,"Sutan Danang Uyainah, S.T.",pangkalpinang,,realme,1743334,3,5230002,Transfer Bank,4,Terkirim
ORD01275,2025-01-30,"Najwa Hidayanto, M.M.",Surakarta,iPhone 13,Apple,11425080,2,22850160,,4,Terkirim
ORD01276,2025-04-17,"Ir. Yuliana Nababan, M.Farm",Kota Administrasi Jakarta Timur,iPhone 14 Pro,,9443827,1,9443827,COD,4,Terkirim
ORD01277,2025-02-26,Ajiono Hutasoit,PANGKALPINANG,OPPO A57,OPPO,13851031,1,13851031,Transfer Bank,1,Terkirim
ORD01278,2025/06/23,Titi Wasita,Banjarbaru,Galaxy A14,Samsung,15965299,2,31930598,E-Wallet,3,Terkirim
ORD01279,2025/03/06,"Dr. Gasti Padmasari, S.I.Kom",Kupang,Galaxy S23,Samsung,5131304,2,10262608,Transfer Bank,,Terkirim
ORD01280,05-24-2025,Uli Widiastuti,Padang,OPPO Reno10,OPPO,16139773,,48419319,COD,3,Terkirim
ORD01281,2025-03-01,Puti Chelsea Utama,Pasuruan,iPhone 14 Pro,Apple,9443827,3,28331481,,1,Terkirim
ORD01282,2025-06-19,"R. Balamantri Tarihoran, S.I.Kom",SAMARINDA,Poco X5,XIAOMI,,3,27791619,Kartu Kredit,5,Dalam Pengiriman
ORD01283,2025-01-25,Harsanto Habibi,Pekanbaru,,Samsung,99999999,2,10262608,COD,5,Terkirim
ORD01284,2025-01-30,,cilegon,Galaxy S23,samsung,5131304,3,15393912,Transfer Bank,5,Terkirim
ORD01285,07-11-2025,Alambana Uwais,BANJARMASIN,Redmi Note 12,XIAOMI,15542345,1,15542345,Transfer Bank,5,Terkirim
ORD01286,03-05-2025,R.M. Marsudi Novitasari,banjar,Vivo V29,vivo,8682500,3,26047500,Transfer Bank,3,Terkirim
ORD01287,2025-04-06,Rizki Sinaga,Dumai,Redmi Note 12,Xiaomi,15542345,2,31084690,COD,5,Terkirim
ORD01288,2025-03-01,Margana Sirait,Palangkaraya,iPhone 13,Apple,11425080,2,22850160,Transfer Bank,,Terkirim
ORD01289,2025-05-27,drg. Julia Narpati,bogor,Vivo Y27,vivo,13747665,,41242995,COD,5,Terkirim
ORD01290,2025-06-19,Umi Setiawan,pagaralam,Galaxy A14,samsung,15965299,3,47895897,E-Wallet,5,Terkirim
ORD01291,06-09-2025,"Diah Maryati, S.H.",Batam,Realme 11 Pro,Realme,1743334,2,3486668,E-Wallet,4,Terkirim
ORD01292,2025/04/18,Dimas Novitasari,Pekalongan,Realme C55,Realme,6183710,2,12367420,Transfer Bank,5,Dalam Pengiriman
ORD01293,2025-07-23,Putu Andriani,surakarta,Galaxy A14,samsung,15965299,1,15965299,Transfer Bank,4,Terkirim
ORD01294,2025-07-20,"Jayeng Marbun, S.Psi",BITUNG,Poco X5,XIAOMI,9263873,3,27791619,Kartu Kredit,3,
ORD01295,03-12-2025,Hasim Farida,Pontianak,Realme 11 Pro,Realme,1743334,1,1743334,E-Wallet,4,Terkirim
ORD01296,04-01-2025,"drg. Jaswadi Mardhiyah, M.Farm",ternate,Vivo V29,vivo,8682500,3,26047500,E-Wallet,4,Terkirim
ORD01297,2025/03/15,Joko Wulandari,METRO,Poco X5,XIAOMI,9263873,1,9263873,Kartu Kredit,2,Terkirim
ORD01298,03-26-2025,"Tgk. Ibrahim Sihombing, S.Psi",Salatiga,Vivo V29,Vivo,8682500,1,8682500,Kartu Kredit,4,Terkirim
ORD01299,2025-05-23,"Drs. Gasti Latupono, S.Pt",kotamobagu,iPhone 13,apple,11425080,2,22850160,E-Wallet,5,Terkirim
ORD01300,2025/02/21,Janet Suryono,Banjarmasin,Realme 11 Pro,Realme,1743334,,5230002,Transfer Bank,3,Terkirim
ORD01301,2025-06-22,Tgk. Lembah Simbolon,bitung,Realme 11 Pro,realme,1743334,,3486668,E-Wallet,5,Dalam Pengiriman
ORD01302,2025-05-23,Rika Prasetyo,Jayapura,iPhone 14 Pro,Apple,9443827,,9443827,Kartu Kredit,5,Terkirim
ORD01303,2025-04-24,"Qori Nasyiah, S.E.I",palopo,iPhone 14 Pro,apple,9443827,3,28331481,E-Wallet,5,Terkirim
ORD01304,2025-03-29,drg. Najwa Marpaung,Probolinggo,OPPO A57,OPPO,13851031,3,41553093,Transfer Bank,5,Terkirim
ORD01305,05-20-2025,"Dr. Puti Samosir, M.M.",BAU-BAU,Realme C55,REALME,6183710,2,12367420,E-Wallet,4,Terkirim
ORD01306,2025-02-26,"Harjo Irawan, S.Kom",BANDA ACEH,Realme C55,REALME,6183710,3,18551130,Transfer Bank,5,Terkirim
ORD01307,2025-06-21,R.M. Yono Saputra,Pasuruan,Vivo V29,Vivo,8682500,2,17365000,COD,5,Terkirim
ORD01308,2025-07-03,"drg. Dadi Nainggolan, S.Farm",purwokerto,Galaxy A14,samsung,15965299,1,15965299,,3,Terkirim
ORD01309,,"drg. Kartika Prabowo, S.Psi",Padangpanjang,iPhone 14 Pro,Apple,9443827,2,18887654,E-Wallet,4,Dalam Pengiriman
ORD01310,,Ikin Mandala,balikpapan,Vivo Y27,vivo,13747665,3,41242995,Transfer Bank,4,Terkirim
ORD01311,2025-06-25,Tgk. Ami Wibowo,Tarakan,OPPO Reno10,OPPO,16139773,1,16139773,E-Wallet,,Terkirim
ORD01312,2025/07/11,Cinthia Habibi,Serang,iPhone 13,Apple,11425080,2,22850160,Transfer Bank,4,Terkirim
ORD01313,2025-02-14,Cakrabuana Salahudin,MAGELANG,Poco X5,XIAOMI,9263873,3,27791619,E-Wallet,4,Terkirim
ORD01314,2025-01-24,Nadine Sinaga,Pekalongan,Redmi Note 12,Xiaomi,15542345,1,15542345,E-Wallet,3,Terkirim
ORD01315,2025-04-19,"Karna Narpati, S.I.Kom",Ternate,Galaxy S23,Samsung,5131304,3,15393912,Transfer Bank,4,Terkirim
ORD01316,2025-03-18,Lantar Laksita,Medan,Vivo Y27,Vivo,13747665,1,13747665,COD,5,Terkirim
ORD01317,06-01-2025,Zamira Ardianto,Kota Administrasi Jakarta Utara,Poco X5,Xiaomi,9263873,1,9263873,COD,4,Terkirim
ORD01318,2025/03/11,,Lubuklinggau,Poco X5,Xiaomi,9263873,3,27791619,Transfer Bank,1,Terkirim
ORD01319,2025/03/05,Sakura Suryono,Pekalongan,Vivo Y27,Vivo,,2,27495330,Transfer Bank,1,Terkirim
ORD01320,2025-01-24,Sutan Marsudi Januar,PADANG SIDEMPUAN,Galaxy S23,SAMSUNG,,1,5131304,Transfer Bank,3,Terkirim
ORD01321,2025-06-26,"Yulia Prasetyo, S.Sos",Metro,Vivo V29,Vivo,8682500,2,17365000,Transfer Bank,5,Terkirim
ORD01322,2025-07-19,,Kota Administrasi Jakarta Utara,iPhone 13,Apple,11425080,3,34275240,Transfer Bank,3,Terkirim
ORD01323,2025-03-18,Amelia Ramadan,Bandar Lampung,iPhone 14 Pro,Apple,9443827,1,9443827,COD,4,Terkirim
ORD01324,2025/03/25,Artanto Dongoran,,iPhone 13,apple,11425080,1,11425080,Kartu Kredit,3,Terkirim
ORD01325,02-03-2025,Rini Suwarno,PRABUMULIH,OPPO A57,OPPO,13851031,2,27702062,Kartu Kredit,3,Terkirim
ORD01326,2025-06-07,"Tgk. Alika Hutasoit, S.Farm",KOTAMOBAGU,Galaxy A14,SAMSUNG,15965299,2,31930598,Transfer Bank,5,Terkirim
ORD01327,2025-07-20,"Laras Mandala, M.Ak",BAU-BAU,Galaxy S23,SAMSUNG,5131304,1,5131304,Transfer Bank,4,Terkirim
ORD01328,2025-07-20,Gamblang Oktaviani,Ternate,Realme 11 Pro,Realme,1743334,1,1743334,Kartu Kredit,2,Terkirim
,2025/07/02,"dr. Widya Iswahyudi, S.I.Kom",Tarakan,Galaxy A14,Samsung,15965299,1,15965299,Transfer Bank,4,Terkirim
,2025/03/15,Dina Sitorus,TIDORE KEPULAUAN,Realme C55,REALME,6183710,3,18551130,Transfer Bank,1,Terkirim
ORD01331,2025/06/13,"Elon Saptono, S.Ked",Tual,Vivo Y27,Vivo,13747665,2,27495330,Kartu Kredit,4,Dalam Pengiriman
ORD01332,2025-05-27,"Nadia Fujiati, M.Ak",Bogor,Poco X5,Xiaomi,9263873,2,18527746,E-Wallet,4,Terkirim
ORD01333,2025-06-17,"Damar Rajasa, M.Ak",Banjar,Galaxy A14,Samsung,15965299,2,31930598,E-Wallet,2,Terkirim
ORD01334,2025/02/15,Shania Nababan,Surakarta,Realme C55,Realme,500000000,3,18551130,Kartu Kredit,3,Terkirim
ORD01335,2025/04/29,Amelia Suryatmi,PEMATANGSIANTAR,Galaxy S23,SAMSUNG,5131304,3,15393912,COD,3,Terkirim
ORD01336,2025-05-14,"Hj. Queen Suartini, S.Pd",Salatiga,OPPO A57,OPPO,13851031,2,27702062,Kartu Kredit,5,Dalam Pengiriman
ORD01337,02-03-2025,Cut Silvia Uyainah,CILEGON,Realme 11 Pro,REALME,1743334,2,3486668,COD,5,Terkirim
ORD01338,2025/06/21,"Hj. Rahmi Pangestu, S.Farm",Sungai Penuh,Vivo Y27,Vivo,13747665,2,27495330,Transfer Bank,1,Terkirim
ORD01339,2025-07-18,Kurnia Pangestu,banjarbaru,OPPO Reno10,oppo,99999999,1,16139773,Transfer Bank,5,Terkirim
ORD01340,2025-03-24,Karman Haryanto,Ternate,OPPO A57,OPPO,13851031,2,27702062,Transfer Bank,3,Terkirim
ORD01341,2025-02-24,Ir. Julia Adriansyah,Pontianak,Vivo Y27,Vivo,13747665,2,27495330,Transfer Bank,3,Terkirim
ORD01342,2025-03-22,"Balangga Winarno, S.Farm",PURWOKERTO,Vivo V29,VIVO,99999999,2,17365000,COD,5,Terkirim
ORD01343,2025-04-09,Bahuwarna Firgantoro,Kediri,OPPO A57,OPPO,13851031,3,41553093,Transfer Bank,5,Terkirim
ORD01344,2025-04-30,"Malika Damanik, M.Kom.",Tanjungbalai,,OPPO,13851031,2,27702062,E-Wallet,5,Terkirim
ORD01345,2025-02-11,"Novi Usada, S.T.",Kota Administrasi Jakarta Selatan,Realme 11 Pro,Realme,1743334,2,,Transfer Bank,4,Terkirim
ORD01346,2025-05-27,Jais Suwarno,TOMOHON,Galaxy A14,SAMSUNG,15965299,2,31930598,COD,3,Terkirim
ORD01347,2025-06-11,Raina Puspita,DEPOK,iPhone 14 Pro,APPLE,9443827,2,18887654,Transfer Bank,5,Dalam Pengiriman
ORD01348,2025-02-27,Tgk. Upik Mustofa,Bau-Bau,Redmi Note 12,Xiaomi,15542345,3,46627035,COD,3,Gagal
ORD01349,2025/05/06,Tgk. Cagak Suartini,SALATIGA,Realme 11 Pro,REALME,1743334,1,1743334,Transfer Bank,4,
ORD01350,02-03-2025,"Drs. Sakura Permadi, M.Kom.",Bontang,Redmi Note 12,Xiaomi,15542345,2,31084690,,3,Terkirim
ORD01351,2025-05-09,,Banda Aceh,iPhone 13,Apple,11425080,3,34275240,E-Wallet,4,Terkirim
ORD01352,04-29-2025,"Emin Waskita, S.Sos",Padang,,OPPO,13851031,1,13851031,Transfer Bank,3,Terkirim
ORD01353,2025-07-20,Sabri Prabowo,Salatiga,Realme 11 Pro,Realme,1743334,3,5230002,Transfer Bank,,Terkirim
ORD01354,2025/06/02,Lasmanto Hariyah,Denpasar,iPhone 14 Pro,Apple,9443827,1,9443827,Kartu Kredit,5,
ORD01355,2025/05/23,Gilda Haryanti,Bitung,Redmi Note 12,Xiaomi,15542345,1,15542345,E-Wallet,2,Dalam Pengiriman
ORD01356,07-22-2025,dr. Devi Laksmiwati,ternate,Poco X5,xiaomi,9263873,3,27791619,E-Wallet,4,Terkirim
ORD01357,2025/06/26,Kamidin Najmudin,Kupang,Poco X5,Xiaomi,9263873,1,9263873,Transfer Bank,3,
ORD01358,2025-07-02,drg. Devi Dabukke,,Vivo Y27,VIVO,13747665,1,13747665,Transfer Bank,1,Terkirim
ORD01359,2025-04-17,Kania Rahimah,KOTA ADMINISTRASI JAKARTA TIMUR,Poco X5,XIAOMI,9263873,3,27791619,COD,1,Terkirim
ORD01360,2025-07-01,,Kupang,Redmi Note 12,Xiaomi,15542345,1,15542345,Transfer Bank,3,Terkirim
ORD01361,2025-04-06,Devi Siregar,Kendari,Poco X5,Xiaomi,9263873,2,18527746,Kartu Kredit,5,Dalam Pengiriman
ORD01362,2025/07/09,Embuh Usamah,Singkawang,Poco X5,Xiaomi,9263873,2,18527746,Kartu Kredit,3,Terkirim
ORD01363,2025-03-10,,depok,Galaxy A14,samsung,15965299,1,15965299,COD,5,Terkirim
ORD01364,2025/03/25,Lasmanto Sitorus,Kediri,,Apple,11425080,3,34275240,Transfer Bank,4,Terkirim
ORD01365,2025-04-11,"Vicky Pangestu, M.TI.",Padangpanjang,Poco X5,Xiaomi,9263873,3,27791619,E-Wallet,4,Terkirim
ORD01366,2025-06-20,Vanya Sinaga,Pagaralam,Vivo V29,Vivo,8682500,3,26047500,Transfer Bank,4,Terkirim
ORD01367,2025-01-25,Garang Simbolon,,Vivo V29,vivo,8682500,1,8682500,E-Wallet,4,Terkirim
ORD01368,2025/03/27,Karen Nurdiyanti,Jambi,OPPO A57,OPPO,13851031,1,13851031,Kartu Kredit,5,Gagal
ORD01369,2025/07/04,Syahrini Utami,,iPhone 14 Pro,APPLE,9443827,3,28331481,COD,3,Terkirim
ORD01370,2025-01-29,Nova Nasyiah,Probolinggo,Vivo Y27,Vivo,13747665,3,41242995,COD,3,Terkirim
ORD01371,2025/05/13,"Gina Damanik, S.Pd",Lhokseumawe,Vivo Y27,Vivo,13747665,1,13747665,E-Wallet,5,Terkirim
ORD01372,01-31-2025,"Drs. Lulut Mahendra, S.Psi",pekalongan,Vivo Y27,vivo,13747665,2,27495330,Transfer Bank,5,Terkirim
ORD01373,2025/06/13,Ir. Septi Pranowo,Tasikmalaya,Vivo V29,Vivo,8682500,2,17365000,,5,Terkirim
ORD01374,2025-07-24,Kamaria Mandala,Banjar,Poco X5,Xiaomi,9263873,1,9263873,COD,4,Terkirim
ORD01375,2025/04/07,Hari Waskita,tanjungbalai,Galaxy S23,samsung,5131304,3,15393912,Transfer Bank,5,Terkirim
ORD01376,01-30-2025,Farhunnisa Nurdiyanti,jambi,Realme C55,realme,6183710,,12367420,Transfer Bank,4,Terkirim
ORD01377,2025-02-14,Hari Suryatmi,Kotamobagu,Galaxy S23,Samsung,5131304,2,10262608,E-Wallet,4,Terkirim
ORD01378,02-08-2025,Eka Setiawan,Mataram,Realme 11 Pro,Realme,1743334,2,3486668,Transfer Bank,3,Terkirim
ORD01379,05-01-2025,Najwa Samosir,Padangpanjang,iPhone 13,Apple,11425080,3,34275240,Transfer Bank,4,Dalam Pengiriman
ORD01380,2025-01-25,"Ir. Cici Zulkarnain, M.Ak",denpasar,OPPO A57,oppo,13851031,3,41553093,E-Wallet,3,Terkirim
ORD01381,2025-05-02,Wirda Pradana,,Redmi Note 12,Xiaomi,15542345,2,31084690,Transfer Bank,3,Terkirim
ORD01382,2025-03-26,"Dr. Aisyah Fujiati, S.E.I",Prabumulih,Realme C55,Realme,,3,18551130,Kartu Kredit,5,Terkirim
ORD01383,07-11-2025,Uda Maryadi,MATARAM,OPPO A57,OPPO,13851031,1,13851031,Kartu Kredit,3,Dalam Pengiriman
ORD01384,,Tgk. Karimah Pudjiastuti,Bima,Galaxy A14,Samsung,15965299,1,15965299,Transfer Bank,2,Terkirim
ORD01385,2025-04-03,Farah Mahendra,Meulaboh,Vivo Y27,Vivo,13747665,3,41242995,Kartu Kredit,2,Terkirim
ORD01386,2025-05-17,Drs. Estiawan Uyainah,MADIUN,iPhone 13,APPLE,11425080,1,11425080,E-Wallet,,Terkirim
ORD01387,2025-03-12,"Lintang Sihombing, S.E.I",Serang,iPhone 13,Apple,11425080,,11425080,Transfer Bank,4,Dalam Pengiriman
ORD01388,2025-05-11,"Drs. Zelda Saefullah, S.I.Kom",pariaman,Realme C55,realme,6183710,2,12367420,COD,4,Terkirim
ORD01389,2025-03-17,Asirwanda Suryono,Bukittinggi,,Vivo,13747665,1,13747665,E-Wallet,5,Terkirim
ORD01390,2025-03-31,"Dr. Ella Megantara, M.Pd",ambon,Poco X5,xiaomi,9263873,3,27791619,E-Wallet,5,Terkirim
ORD01391,2025/03/10,Tasdik Prastuti,Pematangsiantar,OPPO Reno10,OPPO,16139773,1,16139773,Transfer Bank,3,Dalam Pengiriman
ORD01392,2025-04-19,Kamaria Siregar,BEKASI,Realme 11 Pro,REALME,1743334,2,3486668,E-Wallet,4,Terkirim
ORD01393,2025-03-25,,bekasi,Realme C55,realme,6183710,2,12367420,E-Wallet,5,Terkirim
ORD01394,2025-07-18,"R.A. Violet Haryanto, S.Pt",Tarakan,,OPPO,16139773,1,16139773,E-Wallet,4,Terkirim
,2025-03-01,Puji Pratiwi,Sukabumi,Vivo Y27,Vivo,500000000,1,13747665,Transfer Bank,3,Terkirim
ORD01396,2025-03-21,"Shakila Mandala, M.Ak",TARAKAN,Vivo V29,VIVO,8682500,2,17365000,E-Wallet,5,Terkirim
ORD01397,03-06-2025,R. Caraka Mangunsong,Dumai,Poco X5,Xiaomi,9263873,2,18527746,Transfer Bank,4,Terkirim
ORD01398,2025-04-22,Fitriani Lailasari,tanjungbalai,Redmi Note 12,xiaomi,15542345,1,15542345,Transfer Bank,3,
ORD01399,2025-06-16,,Batu,Galaxy A14,Samsung,15965299,3,47895897,COD,4,Terkirim
ORD01400,06-02-2025,Nadia Wijayanti,,Vivo Y27,Vivo,13747665,2,27495330,Transfer Bank,1,Terkirim
ORD01401,2025-02-15,"dr. Dimaz Pradana, M.Pd",Tebingtinggi,iPhone 13,Apple,11425080,1,11425080,Transfer Bank,2,Dalam Pengiriman
ORD01402,2025-03-25,Ozy Wulandari,,OPPO Reno10,OPPO,16139773,1,16139773,COD,5,Terkirim
ORD01403,2025-02-12,"Latif Dongoran, M.TI.",SEMARANG,Vivo V29,VIVO,8682500,2,17365000,Transfer Bank,1,Terkirim
ORD01404,2025-02-01,Kani Nurdiyanti,Kupang,Galaxy S23,Samsung,5131304,2,10262608,Transfer Bank,4,Terkirim
ORD01405,2025/03/26,"Maida Namaga, S.Kom",MANADO,iPhone 13,APPLE,11425080,2,22850160,Kartu Kredit,4,Terkirim
ORD01406,2025/04/29,Jais Hasanah,Bekasi,Vivo V29,Vivo,8682500,1,8682500,Kartu Kredit,2,Terkirim
ORD01407,2025/05/08,"Empluk Halimah, S.Kom",Samarinda,iPhone 13,Apple,11425080,1,11425080,Transfer Bank,5,Terkirim
ORD01408,02-04-2025,Ajeng Laksmiwati,Tomohon,iPhone 13,Apple,11425080,1,11425080,COD,3,Terkirim
ORD01409,2025/03/14,R.M. Banara Astuti,Singkawang,Vivo Y27,Vivo,13747665,3,41242995,E-Wallet,,Terkirim
ORD01410,2025-04-16,Tirta Palastri,Gorontalo,Galaxy A14,Samsung,15965299,2,31930598,Transfer Bank,3,Dalam Pengiriman
ORD01411,07-16-2025,Kairav Rahmawati,Kota Administrasi Jakarta Barat,Vivo V29,Vivo,8682500,2,17365000,E-Wallet,3,Terkirim
ORD01412,2025-03-07,Nurul Putra,Banda Aceh,Realme 11 Pro,Realme,1743334,2,3486668,Kartu Kredit,1,Terkirim
ORD01413,2025-05-08,Dr. Syahrini Narpati,banjar,Galaxy S23,samsung,5131304,2,10262608,Kartu Kredit,4,
ORD01414,2025/03/26,R.A. Nova Handayani,Yogyakarta,Galaxy S23,Samsung,5131304,1,5131304,Kartu Kredit,5,Terkirim
ORD01415,2025-04-12,Kartika Fujiati,Ternate,Galaxy S23,,5131304,2,10262608,E-Wallet,3,Terkirim
